conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1969005865379512351,2025-09-19T11:49:15.000Z,0,"‼️Mensesneg minta maaf dan janji pulihkan korban keracunan MBG‼️

Menteri Sekretaris Negara (Mensesneg) Prasetyo Hadi menempuh langkah pemulihan korban hingga evaluasi dapur dari serangkaian kasus keracunan makanan dalam program Makan Bergizi Gratis (MBG) di beberapa daerah. https://t.co/mITjQtAZVg",1969005865379512351,https://pbs.twimg.com/media/G1NQZTWbIAA2XfV.jpg,,in,,0,0,0,https://x.com/akuratco/status/1969005865379512351,786549338818224128,akuratco
1969005062740406293,2025-09-19T11:46:03.000Z,1,"®️🔴 Ribuan Siswa Alami Keracunan MBG di Berbagai Daerah❗Istana Minta Maaf: Bukan yang Kita Harapkan

https://t.co/k6JD7JJNEz

#ribuan #siswa #keracunan #mbg #makan #bergizi #gratis #istana #minta #maaf #presiden #prabowo #prabowosubianto https://t.co/mkuQAOTP7n",1969005062740406293,https://pbs.twimg.com/media/G1NPqaFaYAAyN25.jpg,,in,,0,0,0,https://x.com/tribunpontianak/status/1969005062740406293,115936810,tribunpontianak
1969004391899300097,2025-09-19T11:43:24.000Z,74,"Menteri Sekretariat Negara Prasetyo Hadi meminta maaf karena ada banyak kasus keracunan terkait program Makan Bergizi Gratis (MBG).

Baca di sini: https://t.co/6DNyD1NV4w

/ #MakanBergiziGratis https://t.co/80jC4xfBLG",1969004391899300097,https://pbs.twimg.com/media/G1NO_Rta0AA2qCx.jpg,,in,,38,106,26,https://x.com/kompascom/status/1969004391899300097,23343960,kompascom
1968516132433969606,2025-09-19T11:28:26.000Z,2,"@tigadewamania @KangManto123 Makan, bergizi, gratis, dibayar dengan pajak rakyat🤦",1969000627641389085,,tigadewamania,in,,0,1,0,https://x.com/hjalmunawar/status/1969000627641389085,21645708,hjalmunawar
1969000231699456003,2025-09-19T11:26:52.000Z,0,"Bupati Rembang Tinjau Program Makan Bergizi Gratis, Siswa Usulkan Menu Nasi Goreng hingga Ayam Geprek -  https://t.co/Eb3wvEiHOs https://t.co/fyOW3l65WD",1969000231699456003,https://pbs.twimg.com/media/G1NLRlvbcAAvINF.jpg,,in,,0,0,0,https://x.com/Jateng_now/status/1969000231699456003,1705652363732901888,Jateng_now
1968998781191344538,2025-09-19T11:21:06.000Z,2,"Sampai kapan MBG  bisa benar² menjadi MAKAN BERGIZI GRATIS tanpa ada lagi yg keracunan?

MIRIS!!! https://t.co/Wuyy4eliZQ",1968998781191344538,https://pbs.twimg.com/media/G1NJ9NsbYAATAn_.jpg,,in,,0,2,0,https://x.com/_memoryusang/status/1968998781191344538,1340576950381760513,_memoryusang
1968996763529834850,2025-09-19T11:13:05.000Z,0,"Bukti Minyak Babi dalam Ompreng Makan Bergizi Gratis 

https://t.co/Rl0JVwIraq https://t.co/9uGi7d0i1e",1968996763529834850,https://pbs.twimg.com/media/G1NIHvXakAAsUSp.jpg,,in,,0,0,0,https://x.com/JengKanq/status/1968996763529834850,1342905759130996737,JengKanq
1968529812080996748,2025-09-19T11:04:00.000Z,0,"@dbowo99 @Duren___ Ya, video tersebut menunjukkan insiden di Banggai Kepulauan, Sulteng, di mana ratusan siswa keracunan setelah mengonsumsi makanan dari program MBG (Makan Bergizi Gratis). Penyebab pasti masih diselidiki, diduga dari bahan makanan seperti ikan cakalang. Sumber:",1968994476887851077,,dbowo99,in,,0,0,0,https://x.com/grok/status/1968994476887851077,1720665183188922368,grok
1968994351314575753,2025-09-19T11:03:30.000Z,0,Pengawasan Kualitas Makan Bergizi Gratis Jadi Sorotan https://t.co/U2Cf4pSOvI,1968994351314575753,,,in,,0,2,0,https://x.com/detik_edu/status/1968994351314575753,1668188086067683331,detik_edu
1968991905515241919,2025-09-19T10:53:47.000Z,50,Menteri Sekretaris Negara Prasetyo Hadi buka suara soal maraknya kasus keracunan Makan Bergizi Gratis (MBG) di beberapa daerah. Prasetyo menyebut pemerintah mengungkapkan permintaan maaf dan berjanji akan mengevaluasi hingga menerapkan sanksi jika ada unsur kesengajaan yang https://t.co/uu41pVCrnQ,1968991905515241919,https://pbs.twimg.com/ext_tw_video_thumb/1968991827039838208/pu/img/ae_J07lrspa9tgXx.jpg,,in,,4,6,28,https://x.com/Ndons_Back/status/1968991905515241919,1289954556411969537,Ndons_Back
1968990542471078008,2025-09-19T10:48:22.000Z,2,"Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa akan merealokasi anggaran belanja pemerintah yang masih belum terserap, termasuk juga anggaran program makan bergizi gratis (MBG).

Baca di sini: https://t.co/tQC8Fpv98j

~TA #Purbaya #MakanBergiziGratis #MBG https://t.co/CVF2gJcStm",1968990542471078008,https://pbs.twimg.com/media/G1NCdN7aQAAJhGR.jpg,,in,,0,2,0,https://x.com/kompascom/status/1968990542471078008,23343960,kompascom
1968990203663589713,2025-09-19T10:47:01.000Z,0,"Setiap porsi makanan program Makan Bergizi Gratis (MBG) perlu bahan baku: karbohidrat, protein, sayur, buah, susu, dan bumbu lainnya. Setiap titik distribusi perlu ribuan porsi.

Di satu sisi hal ini akan menunjang pertumbuhan bahan baku makanan, dari petani, peternak, dan",1968990203663589713,,,in,,0,0,0,https://x.com/bolasaljucom/status/1968990203663589713,488104694,bolasaljucom
1968989193151139931,2025-09-19T10:43:00.000Z,0,"Istana Negara menyampaikan permintaan maaf terkait kembali munculnya kasus keracunan akibat program Makan Bergizi Gratis (MBG) di sejumlah daerah. Menteri Sekretaris Negara, Prasetyo Hadi, menegaskan bahwa kejadian tersebut bukanlah sesuatu yang diharapkan pemerintah.

Prasetyo https://t.co/f8iytpBcNr",1968989193151139931,https://pbs.twimg.com/media/G1NA-MObMAAGDp0.jpg,,in,,0,0,0,https://x.com/Melihat_Indo/status/1968989193151139931,48359478,Melihat_Indo
1968988438595830208,2025-09-19T10:40:00.000Z,1,BGN menanggapi insiden keracunan 569 siswa diduga usai makan menu Makan Bergizi Gratis. BGN menunggu hasil uji lab. https://t.co/3fMspWYCAQ,1968988438595830208,,,in,,0,0,2,https://x.com/detikcom/status/1968988438595830208,69183155,detikcom
1967508301891141742,2025-09-19T10:36:00.000Z,0,"@kompascom itu duit Makan Bergizi Gratis sebulan bisa buat bikin KRL ajg, astaga maksa banget ngeracunin bocah",1968987431538987404,,kompascom,in,,0,0,0,https://x.com/afifnurc/status/1968987431538987404,558733744,afifnurc
1968986817996231085,2025-09-19T10:33:34.000Z,0,"@prabowo
@gibran_tweet
@DPR_RI
Jujur...
Siapa yg Di Untungkan dgn MBG..?
Ya jelas Pemborongnya..
Yg jadi Korban..?
Jelas Anak²..
Apakah ini Bentuk Pembunuhan atau Pemusnahan...?

https://t.co/EOs8YvBs63

Kasus keracunan Makan Bergizi Gratis",1968986817996231085,,prabowo,in,,0,0,0,https://x.com/TheTrue1032/status/1968986817996231085,1650138127724584962,TheTrue1032
1968986803454796069,2025-09-19T10:33:30.000Z,0,SPPG Lanud Sultan Hasanuddin Salurkan Ribuan Paket Makan Bergizi Gratis https://t.co/1ayvgDxthc,1968986803454796069,,,in,,0,0,0,https://x.com/utamanewscom/status/1968986803454796069,1076275093,utamanewscom
1968835878446350693,2025-09-19T10:30:43.000Z,0,"@Mari08Art @Giiselje Berdasarkan pencarian terkini, food tray untuk program Makan Bergizi Gratis (MBG) di Indonesia yang diimpor dari China menjadi kontroversi. Beberapa sumber seperti NU DKI dan RMI-NU menyebut hasil uji lab menunjukkan pelumas produksinya mengandung minyak babi, sehingga dianggap",1968986101986820337,,Mari08Art,in,,0,0,0,https://x.com/grok/status/1968986101986820337,1720665183188922368,grok
1968981402999042530,2025-09-19T10:29:16.000Z,34,"DOWNLOAD PDF

Analisis Intelijen Strategis
Program Makan Bergizi Gratis
Analisis Berdasarkan Kerangka Strategic Intelligence McDowell

https://t.co/ib86qra6sI",1968985736860037344,,ismailfahmi,in,,0,4,10,https://x.com/ismailfahmi/status/1968985736860037344,34075325,ismailfahmi
1968982699302850795,2025-09-19T10:17:12.000Z,0,"@prabowo
@gibran_tweet
Emangnya Rakyat Senang dgn MBG..?
Rakyat yg Jadi Korban..
Yg Senang n yg Sehat itu Pemborongnya...
Kalo Mau Bantu Rakyat ya Harus Langsung ke rakyatnya...

https://t.co/A7adqxKxAG

Mensesneg Prasetyo Hadi menanggapi kasus",1968982699302850795,,prabowo,in,,0,0,0,https://x.com/TheTrue1032/status/1968982699302850795,1650138127724584962,TheTrue1032
1968865917636342208,2025-09-19T10:14:49.000Z,0,"@FebrianiRetri @Mdy_Asmara1701 Pelaksanaan MBG (Makan Bergizi Gratis) yang baik meliputi perencanaan matang: bangun SPPG untuk dapur sentral, libatkan petani lokal agar bahan segar dan murah, serta edukasi gizi di sekolah. Cegah korupsi dengan transparansi anggaran via platform digital, audit rutin oleh BPK,",1968982102751547674,,FebrianiRetri,in,,0,1,0,https://x.com/grok/status/1968982102751547674,1720665183188922368,grok
1968981675083264048,2025-09-19T10:13:07.000Z,0,"Bidang Kedokteran dan Kesehatan (Biddokkes) Polda Jateng terus mengawal kualitas pangan dalam program Makan Bergizi Gratis (MBG).

#suaramerdeka #suaramerdekacom #suaramerdekanetwork #biddokkes #poldajateng #programmbg #foodsafety #standar https://t.co/W6RRxne7Se",1968981675083264048,https://pbs.twimg.com/media/G1M5weia4AAOmdB.jpg,,in,,0,1,0,https://x.com/suaramerdeka/status/1968981675083264048,219527452,suaramerdeka
1968979838179393639,2025-09-19T10:12:18.000Z,0,"@yat_ever @RestyeCayah Berdasarkan data dari LKPP dan KPPU, program Makan Bergizi Gratis (MBG) menggunakan proses tender yang dibuka, dengan pengawasan untuk persaingan sehat melibatkan UMKM, logistik, dan distribusi. Mekanisme termasuk lelang dan tender, tapi ada isu lobbying harga per porsi dari",1968981466446225895,,yat_ever,in,,0,1,0,https://x.com/grok/status/1968981466446225895,1720665183188922368,grok
1968981402999042530,2025-09-19T10:12:03.000Z,645,"Analisis Intelijen Strategis
Program Makan Bergizi Gratis
Analisis Berdasarkan Kerangka Strategic Intelligence McDowell

Analisis ini disusun menggunakan Drone Emprit AI yang mengolah data pemberitaan dari media daring dan percakapan publik di media sosial, kemudian dianalisis https://t.co/ntwKsoDcae",1968981402999042530,https://pbs.twimg.com/media/G1M5epRbcAAuDha.jpg,,in,,5,10,226,https://x.com/ismailfahmi/status/1968981402999042530,34075325,ismailfahmi
1968931169971347792,2025-09-19T10:04:11.000Z,0,"@NurRohi03920969 @kompascom @SuperGrok @prabowo Program Makan Bergizi Gratis (MBG) Prabowo menggunakan standar Angka Kecukupan Gizi (AKG) dari Permenkes No. 28/2019, yakni 500-700 kalori per porsi dengan karbohidrat, protein, lemak, dan buah.

Pengawasan melibatkan ahli gizi di Satuan Pelayanan Pemenuhan Gizi (SPPG) untuk",1968979425783165080,,NurRohi03920969,in,,0,1,0,https://x.com/grok/status/1968979425783165080,1720665183188922368,grok
1968977923739693202,2025-09-19T09:58:13.000Z,0,"Maksud loe apa dengan sudah terdeteksi dan dibersihkan?
Dideteksi dan dibersihkan setelah ribuan anak sekolah keracunan?
Ribuan anak sekolah yang keracunan Makan Bergizi Gratis karena dapurnya fiktif?
Dapur fiktif datang ke sekolah bikin surat kesepakatan untuk program MBG? https://t.co/FwpyhGaiDQ",1968977923739693202,https://pbs.twimg.com/media/G1M2mW9asAAQpzh.png,,in,,0,1,0,https://x.com/lupadiri0_0/status/1968977923739693202,1549607043228585984,lupadiri0_0
1968977890675921238,2025-09-19T09:58:05.000Z,3,"Rekor baru!
Bagi banyak orang ini mungkin cara-cara untuk membuat orang trauma, ini bukan makan lagi namanya apalagi makan bergizi gratis. Negara jgn terus membuat masalah baru, masalah lama saja blm usai. Kasihan rakyat korbannya bukan pejabat, harusnya pejabat dulu yang cicipi. https://t.co/AVB56rTGGK",1968977890675921238,https://pbs.twimg.com/media/G1M29NkbUAE9hU5.jpg,,in,,0,0,1,https://x.com/k_tuaethnic/status/1968977890675921238,1696076720053587968,k_tuaethnic
1960557968807886988,2025-09-19T09:56:57.000Z,0,"Apa tindakan serius Badan Gizi Nasional an. Pemerintah atas berlarut²nya korban siswa² keracunan akibat MBG??!

Apa langkah Evaluasi dan Instrospeksi dari Lembaga Program Makan Bergizi Gratis??!

Jangan sampai Program MBG yang Niatnya baik berujung Maut.
https://t.co/jOSjBO0VnQ",1968977604150505483,,Dogelkarya76_82,in,,0,0,0,https://x.com/Dogelkarya76_82/status/1968977604150505483,1689127825440493568,Dogelkarya76_82
1968976263512572027,2025-09-19T09:51:37.000Z,1,"Program Makan Bergizi Gratis demi gizi anak-anak lebih baik. Gizi anak terpenuhi dengan adanya program dari pemerintah. Dukung terus Program MBG!

#ManfaatMakanBergiziGratis
#MakanBergiziGratis
#ProgramMakanBergiziGratis
#DukungProgramMakanBergiziGratis https://t.co/qrBfoiiWGR",1968976263512572027,https://pbs.twimg.com/media/G1M1egMbUAADxKA.jpg,,in,,0,0,0,https://x.com/Kamarudin7S/status/1968976263512572027,1564483903963836417,Kamarudin7S
1968976057760936399,2025-09-19T09:50:48.000Z,2,"✨ POLICE GOES TO SCHOOL ✨
Kapolres Sukabumi AKBP Dr. Samian, S.H.,S.I.K.,https://t.co/7q5BBnD9wc hadir memonitor langsung pembagian Makan Bergizi Gratis (MBG) di TPQ Abu Bakar Umar Palabuhanratu, Jumat (19/09/2025). https://t.co/T9EAHWeR10",1968976057760936399,https://pbs.twimg.com/amplify_video_thumb/1968975934318628864/img/ptfur52dboh_VjDr.jpg,,in,,0,0,0,https://x.com/PolresSmi/status/1968976057760936399,1416968701891342336,PolresSmi
1968932696899367148,2025-09-19T09:46:33.000Z,2,"@Dennysiregar7 @DPR_RI MBG = Makan Bergizi Gratis (x)

MBG = Makanan Basi Gratis (✓)

Kalau terus dibiarkan, bisa menggerus kepercayaan masyarakat terhadap program2 kebijakan pemerintah @prabowo kedepan...",1968974985730392193,,Dennysiregar7,in,,0,1,0,https://x.com/Singo_Yudho5/status/1968974985730392193,1774830678133325824,Singo_Yudho5
1968880267570872662,2025-09-19T09:46:30.000Z,35,"Dalam edisi ini, kami menyajikan laporan dan data lengkap tentang ompreng makan bergizi gratis yang diimpor dari Cina. Anda bisa membacanya pada tulisan👇
https://t.co/pgFHVUkip7",1968974973965320266,,tempodotco,in,,1,1,7,https://x.com/tempodotco/status/1968974973965320266,18129942,tempodotco
1968880267570872662,2025-09-19T09:45:57.000Z,30,"Ompreng makan bergizi gratis diduga memakai minyak babi. Banyak persoalan dalam proyek prioritas Prabowo Subianto ini.
https://t.co/RWKiVMr7zF",1968974836887072913,,tempodotco,in,,1,1,8,https://x.com/tempodotco/status/1968974836887072913,18129942,tempodotco
1968965950935314698,2025-09-19T09:45:16.000Z,0,@KompasTV Harus ada tindakan tegas dari pemerintah terutama dari vendor yang memenangkan tender penyediaan makan bergizi gratis jangan cuman ucapan permintaan maaf dan prihatin pemerintahan harus membawa hal ini ke ranah hukum karena secara tidak langsung membuat nama Prabowo jadi jelek,1968974663750434917,,KompasTV,in,,0,0,0,https://x.com/SuharmokoL25810/status/1968974663750434917,1890775757535993856,SuharmokoL25810
1968974049993691552,2025-09-19T09:42:49.000Z,0,"Kemenham di Gorontalo Memastikan Hak Anak Terpenuhi melalui Makan Bergizi Gratis &amp; Cek Kesehatan Gratis 

#kementerianham #kemenham #hamuntuksemua #kemenhamsulteng #hamgorontalo https://t.co/yctSg3iCwt",1968974049993691552,https://pbs.twimg.com/media/G1MzZVeakAAXUzd.jpg,,in,,0,0,0,https://x.com/KemenHAMGto/status/1968974049993691552,1878992938686136320,KemenHAMGto
1968972613839114433,2025-09-19T09:37:07.000Z,1,"Program Makan Bergizi Gratis (MBG) kembali jadi sorotan setelah Komisi IX DPR RI menemukan adanya ribuan titik dapur yang diduga fiktif. Anggota Komisi IX, Nurhadi, menyebut sedikitnya ada 5.000 dapur MBG yang tidak jelas keberadaannya di lapangan.

“Ternyata, kan, benar, https://t.co/Lq2EF2CJBG",1968972613839114433,https://pbs.twimg.com/media/G1MyIPDbkAAQn_Y.jpg,,in,,0,0,0,https://x.com/Melihat_Indo/status/1968972613839114433,48359478,Melihat_Indo
1968971035325141387,2025-09-19T09:30:51.000Z,0,"Lebih dari 5 juta rakyat Indonesia sudah menikmati Makan Bergizi Gratis (MBG).

Melalui APBN #UangKita, negara hadir memberikan asupan gizi yang tepat, terutama untuk mereka yang memiliki keterbatasan akses terhadap makanan sehat. https://t.co/V8T96ymkDd",1968971035325141387,https://pbs.twimg.com/amplify_video_thumb/1968970833352880128/img/Pblhu5WfftjzQKAN.jpg,,in,,0,1,0,https://x.com/pajakrantau116/status/1968971035325141387,890872763824480256,pajakrantau116
1968970936998338695,2025-09-19T09:30:27.000Z,571,"Jaringan Pemantau Pendidikan Indonesia (JPPI) mencatat, sedikitnya 5.360 pelajar di berbagai daerah mengalami keracunan diduga terkait konsumsi menu program Makan Bergizi Gratis (MBG). Dalam sebulan terakhir, ada 6 kasus keracunan usai para siswa mengonsumsi MBG.

Di mana saja https://t.co/m1B29Bzg9h",1968970936998338695,https://pbs.twimg.com/media/G1MwoRAbkAAGp_G.jpg,,in,,26,40,346,https://x.com/NarasiNewsroom/status/1968970936998338695,1158355819512991747,NarasiNewsroom
1968970824112812153,2025-09-19T09:30:00.000Z,185,"Kasus keracunan dari program makan bergizi gratis (MBG) terus terjadi di berbagai daerah.

Wakil Ketua Komisi IX DPR, Charles Honoris mengusulkan opsi memberi uang langsung ke orang tua agar bisa menyiapkan makanan bergizi untuk anak masing-masing. 

&gt;&gt; https://t.co/5EKer0c9f6 https://t.co/UPU8ezY3Dv",1968970824112812153,https://pbs.twimg.com/media/G1MU5WFaQAA3NrB.jpg,,in,,22,48,78,https://x.com/detikcom/status/1968970824112812153,69183155,detikcom
1968970629723361486,2025-09-19T09:29:14.000Z,0,"1/
MBG: Makan Bergizi Gratis atau Makan Beracun Gratis?
Program yang harusnya jadi solusi stunting, malah jadi serial horor dapur massal.

Ribuan siswa keracunan.
Tapi… siapa yang benar-benar bertanggung jawab? https://t.co/wozrLGu5IB",1968970629723361486,https://pbs.twimg.com/media/G1MwWOybYAA_gm6.jpg,,in,,0,8,0,https://x.com/LukmanSOP/status/1968970629723361486,1016611878,LukmanSOP
1968970004650463702,2025-09-19T09:26:45.000Z,0,"Ayo dukung perluasan Makan Bergizi Gratis (MBG) agar setiap anak mendapatkan makanan sehat!

#SeptemberCerah #CukupMerahPutih https://t.co/QkwcC7ShlY",1968970004650463702,https://pbs.twimg.com/media/G1MvlsCaUAA_0Wz.jpg,,in,,0,0,0,https://x.com/HarryEdi190366/status/1968970004650463702,1910253782702985216,HarryEdi190366
1968529812080996748,2025-09-19T09:24:58.000Z,0,@Duren___ Takutnya arti MBG (makan bergizi gratis) bisa diganti menjadi (makan beracun gratis). 🙄🙄,1968969557978075399,,Duren___,in,,0,0,0,https://x.com/muhamaddaudabd3/status/1968969557978075399,971330375363452931,muhamaddaudabd3
1968968061194522634,2025-09-19T09:19:02.000Z,4,"@KPK_RI ,@KejaksaanRI ,@DivHumas_Polri , @tvOneNews ,
@ntv ,@KompasTV ,@Metro_TV ,@CNNIndonesia ,@Beritasatu ; 5000 dapur Makan siang bergizi gratis fiktif ; gak sedikit loh kalo benar ,, https://t.co/IRK1U3uxux",1968968061194522634,https://pbs.twimg.com/media/G1MuAxObgAAEiI9.jpg,KPK_RI,in,,1,2,1,https://x.com/susno2g/status/1968968061194522634,131814756,susno2g
1968967677700874345,2025-09-19T09:17:30.000Z,1,"Program Makan Bergizi Gratis demi gizi anak-anak lebih baik. 

#ManfaatMakanBergiziGratis
#MakanBergiziGratis
#ProgramMakanBergiziGratis
#DukungProgramMakanBergiziGratis https://t.co/V2RI22gEY6",1968967677700874345,https://pbs.twimg.com/media/G1Mtqx2agAAPG-3.jpg,,in,,0,0,0,https://x.com/Kamarudin7S/status/1968967677700874345,1564483903963836417,Kamarudin7S
1968967436767572064,2025-09-19T09:16:33.000Z,0,"Polres Ciamis Bongkar Penipuan Bermodus Program Makan Bergizi Gratis
https://t.co/eRVwAqLh7V",1968967436767572064,,,in,,0,0,0,https://x.com/heralddotID/status/1968967436767572064,1698580133068865536,heralddotID
1968967026321330508,2025-09-19T09:14:55.000Z,0,"PROGRAM MAKAN BERGIZI GRATIS (MBG) membuka akses masyarakat terhadap makanan sehat!

#SeptemberCerah #CukupMerahPutih https://t.co/sKVAr1Dnp5",1968967026321330508,https://pbs.twimg.com/media/G1Ms4t6bYAAHqAW.jpg,,in,,0,0,0,https://x.com/HarryEdi190366/status/1968967026321330508,1910253782702985216,HarryEdi190366
1968966613735997683,2025-09-19T09:13:17.000Z,479,"MBG (MAKAN BELATUNG GRATIS)
Sejumlah siswa SDIT dan SMP IT Azkiya Bireuen diduga mengalami sakit perut setelah mengkonsumsi menu Makan Bergizi Gratis (MBG) yang disalurkan ke sekolah tersebut, pada Kamis 18 September 2025. https://t.co/eGzg99Zz2V",1968966613735997683,https://pbs.twimg.com/ext_tw_video_thumb/1968966572422430720/pu/img/nuskSTNBnSZ0a7jO.jpg,,in,,9,30,283,https://x.com/NenkMonica/status/1968966613735997683,1040306964100669440,NenkMonica
1968960587548790856,2025-09-19T09:06:25.000Z,3,"@MikaelDewabrata Selalu gini ya mas.
Dikira nama programnya sekedar ""Makan siang tidak beracun gratis"". Kan nama programnya Makan Bergizi Gratis. Parameter keberhasilannya ya gizinya naik apa engga. Berapa persen kenaikannya.
Masa tingkat keracunan masuk parameter keberhasilan 😑",1968964889583505802,,MikaelDewabrata,in,,0,1,0,https://x.com/bukudjati/status/1968964889583505802,1870745440913899520,bukudjati
1968964621466816891,2025-09-19T09:05:22.000Z,0,"RENTETAN kasus keracunan program Makan Bergizi Gratis (MBG) mengharuskan pemerintah mencari jalan keluar agar siswa tidak lagi menjadi korban keracunan.

https://t.co/hv7MWVuxJQ",1968964621466816891,,,in,,0,0,1,https://x.com/mediaindonesia/status/1968964621466816891,68930552,mediaindonesia
1968964341606068384,2025-09-19T09:04:15.000Z,601,"SERANG - Polemik terkait program Makan Bergizi Gratis (MBG) di SDIT Al-Izzah Kota Serang terus memanas.

Kabarnya, sejumlah wali murid secara tegas menyampaikan penolakan terhadap program tersebut beserta pembangunan dapur MBG di lingkungan sekolah. https://t.co/H2XX6o1QrZ",1968964341606068384,https://pbs.twimg.com/ext_tw_video_thumb/1968964269803986944/pu/img/--LqzC41Sennr5VK.jpg,,in,,5,20,266,https://x.com/NenkMonica/status/1968964341606068384,1040306964100669440,NenkMonica
1968963731435700321,2025-09-19T09:01:49.000Z,1,"Viral MBG Banyumas Cuma Roti &amp; Kacang Rebus, Begini Kata Disdik

Menu Makan Bergizi Gratis (MBG) untuk siswa di Desa Sokawera dan Gununglurah, Kecamatan Cilongok, Banyumas, Jawa Tengah, jadi sorotan publik. 

Unggahan foto viral di Facebook memperlihatkan menu MBG hanya berisi https://t.co/Exwn1pkItv",1968963731435700321,https://pbs.twimg.com/amplify_video_thumb/1968963528259481600/img/XYcOtn9gWfrGLEMC.jpg,,in,,0,0,0,https://x.com/antmegapolitan/status/1968963731435700321,3177962862,antmegapolitan
1968963643422191917,2025-09-19T09:01:31.000Z,0,"guna mempercepat terwujudnya program prioritas Presiden Prabowo Subianto yaitu Makan Bergizi Gratis, sekaligus sebagai upaya percepatan pengentasan kemiskinan di seluruh Indonesia.",1968963653006176359,,BPTaskinRI,in,,0,1,0,https://x.com/BPTaskinRI/status/1968963653006176359,1859059251756625920,BPTaskinRI
1968963259090051515,2025-09-19T08:59:57.000Z,0,"Program Makan Bergizi Gratis Jadi Sorotan: Limbah Cemari Sumur, Warga dan Pekerja Protes    -  https://t.co/z8H2gEyAbv https://t.co/jIbzxNw29T",1968963259090051515,https://pbs.twimg.com/media/G1MppmxbUAAlvka.jpg,,in,,0,0,0,https://x.com/Joglosemarnews/status/1968963259090051515,949224511508955136,Joglosemarnews
1968960138078740527,2025-09-19T08:47:33.000Z,0,Makan Bergizi Gratis akhirnya sukses besar nambah-nambah pemasukan buat rumah sakit... https://t.co/zmTHbdqq1L,1968960138078740527,https://pbs.twimg.com/media/G1Mmxh-agAAUwnv.png,,in,,1,0,0,https://x.com/lupadiri0_0/status/1968960138078740527,1549607043228585984,lupadiri0_0
1968959883358658778,2025-09-19T08:46:32.000Z,0,"kalimat terbodoh tahun ini
Makan Bergizi Gratis Beracun

Bergizi-Beracun, berGIZI-beRACUN

apakah racun merupakan gizi baru di tahun 2025 ini😱😱",1968959883358658778,,,in,,0,1,0,https://x.com/jaembyy/status/1968959883358658778,1776017436363665408,jaembyy
1968959484673270214,2025-09-19T08:44:57.000Z,0,"Anak sehat, bangsa kuat! Mari kita dukung penuh program Makan Bergizi Gratis agar generasi muda tumbuh cerdas, sehat, dan berprestasi. Bersama, kita wujudkan masa depan Indonesia yang lebih gemilang. #MakanBergiziGratis #GenerasiSehatCerdas #DukungProgramBergizi https://t.co/oC0oz8VGaa",1968959484673270214,https://pbs.twimg.com/media/G1MmNXrbgAAOS_n.jpg,,in,,0,0,0,https://x.com/mikirdoeloe/status/1968959484673270214,1090195233260748800,mikirdoeloe
1968959450909155694,2025-09-19T08:44:49.000Z,0,"Anak sehat, bangsa kuat! Mari kita dukung penuh program Makan Bergizi Gratis agar generasi muda tumbuh cerdas, sehat, dan berprestasi. Bersama, kita wujudkan masa depan Indonesia yang lebih gemilang. #MakanBergiziGratis #GenerasiSehatCerdas #DukungProgramBergizi https://t.co/SedAbmIDH8",1968959450909155694,https://pbs.twimg.com/media/G1MmLVwbAAAlud2.jpg,,in,,0,0,0,https://x.com/mikirdoeloe/status/1968959450909155694,1090195233260748800,mikirdoeloe
1968909191189352949,2025-09-19T08:44:28.000Z,0,"@SantorinisSun Maksudnya Presiden itu (MBG) Makan Bergizi Gratis kok Badan yang bertanggung jawab, mengartikan Singkatannya jadi lain ya...
Kerjanya apa sih..mengawasi/dengar laporan saja.",1968959364019912707,,SantorinisSun,in,,0,0,0,https://x.com/RondesBoge/status/1968959364019912707,1755972620661743616,RondesBoge
1968959347309895736,2025-09-19T08:44:24.000Z,0,"Anak sehat, bangsa kuat! Mari kita dukung penuh program Makan Bergizi Gratis agar generasi muda tumbuh cerdas, sehat, dan berprestasi. Bersama, kita wujudkan masa depan Indonesia yang lebih gemilang. #MakanBergiziGratis #GenerasiSehatCerdas #DukungProgramBergizi https://t.co/MhDO2M87qW",1968959347309895736,https://pbs.twimg.com/media/G1MmFE0bkAAUXxG.jpg,,in,,0,0,0,https://x.com/mikirdoeloe/status/1968959347309895736,1090195233260748800,mikirdoeloe
1968958201853796663,2025-09-19T08:39:51.000Z,0,"Dalam perspektif hak asasi manusia, memberi makan anak-anak melalui Program Makan Bergizi Gratis (MBG) merupakan kewajiban moral dan konstitusional. Karena di balik setiap piring yang tersaji di sekolah, ada masa depan Indonesia yang tengah dibentuk.

#ajegHAM https://t.co/dO2ehZe9n0",1968958201853796663,https://pbs.twimg.com/media/G1MkihlbUAA8HkD.jpg,,in,,0,1,0,https://x.com/kemenhambali/status/1968958201853796663,1904762878701559808,kemenhambali
1968957708003926185,2025-09-19T08:37:53.000Z,0,Jaringan Pemantau Pendidikan Indonesia (JPPI) menemukan sejumlah persoalan dalam program Makan Bergizi Gratis (MBG). JPPI pun meminta program MBG dihentikan sementara dan dievaluasi total.#mbg2025,1968957708003926185,,,in,,0,1,1,https://x.com/Harian_Jogja/status/1968957708003926185,118371948,Harian_Jogja
